food_id,nutrient_id,amount_in_food
23187,312,0.069
23156,312,0.081
23157,312,0.083
23158,312,0.078
23227,312,0.085
23230,312,0.07
23228,312,0.081
23231,312,0.065
23229,312,0.091
23232,312,0.078
23174,312,0.09
23175,312,0.076
23176,312,0.087
23177,312,0.071
23178,312,0.096
23179,312,0.084
23197,312,0.08
23195,312,0.076
23196,312,0.085
23100,312,0.09
23148,312,0.087
23149,312,0.096
23192,312,0.064
23193,312,0.064
23194,312,0.063
23150,312,0.073
23151,312,0.073
23152,312,0.072
23201,312,0.067
23202,312,0.063
23213,312,0.074
23153,312,0.076
23154,312,0.071
23155,312,0.084
13952,312,0.082
13951,312,0.076
13284,312,0.076
23233,312,0.075
23236,312,0.06
23234,312,0.075
23237,312,0.059
23235,312,0.075
23238,312,0.06
23180,312,0.082
23181,312,0.068
23182,312,0.084
23183,312,0.068
23184,312,0.079
23185,312,0.068
13490,312,0.081
13096,312,0.088
13095,312,0.06
13098,312,0.092
13097,312,0.067
13386,312,0.088
13387,312,0.091
13839,312,0.079
13840,312,0.089
13838,312,0.059
13842,312,0.076
13843,312,0.087
13841,312,0.058
13848,312,0.076
13849,312,0.088
13847,312,0.057
13845,312,0.079
13846,312,0.09
13844,312,0.06
13388,312,0.105
13389,312,0.105
13390,312,0.105
13148,312,0.099
13147,312,0.053
13150,312,0.107
13149,312,0.069
13391,312,0.082
13392,312,0.09
13393,312,0.09
13851,312,0.078
13852,312,0.078
13850,312,0.065
13854,312,0.08
13855,312,0.077
13853,312,0.063
13860,312,0.088
13861,312,0.076
13859,312,0.057
13857,312,0.075
13858,312,0.078
13856,312,0.067
13394,312,0.087
13395,312,0.1
13396,312,0.1
23638,312,0.087
23599,312,0.074
23623,312,0.072
23586,312,0.085
23582,312,0.076
23626,312,0.089
13825,312,0.082
13826,312,0.084
13824,312,0.059
13828,312,0.081
13829,312,0.084
13827,312,0.058
13834,312,0.081
13835,312,0.083
13833,312,0.057
13831,312,0.083
13832,312,0.085
13830,312,0.059
23263,312,0.099
23264,312,0.099
23265,312,0.073
23266,312,0.154
23269,312,0.143
23267,312,0.154
23270,312,0.143
23268,312,0.127
23271,312,0.131
23272,312,0.099
23273,312,0.099
23274,312,0.14
23275,312,0.096
23276,312,0.097
23277,312,0.136
23590,312,0.079
13414,312,0.079
13399,312,0.065
13402,312,0.058
13405,312,0.073
13870,312,0.063
13873,312,0.057
13876,312,0.069
13408,312,0.069
13411,312,0.064
23604,312,0.07
23594,312,0.099
23619,312,0.065
23618,312,0.098
23637,312,0.103
13398,312,0.08
13401,312,0.071
13404,312,0.088
13869,312,0.078
13868,312,0.091
13872,312,0.071
13871,312,0.092
13875,312,0.085
13874,312,0.089
13407,312,0.084
13410,312,0.078
13413,312,0.096
23605,312,0.085
23622,312,0.08
23593,312,0.096
13415,312,0.053
23330,312,0.042
13416,312,0.062
23331,312,0.049
13417,312,0.044
23332,312,0.035
13418,312,0.054
23360,312,0.042
13419,312,0.062
23361,312,0.049
13420,312,0.045
23362,312,0.035
23334,312,0.049
23351,312,0.055
23333,312,0.042
23352,312,0.063
23353,312,0.046
23335,312,0.035
23381,312,0.055
23363,312,0.042
23382,312,0.064
23364,312,0.049
23383,312,0.046
23365,312,0.035
13878,312,0.067
13877,312,0.094
13880,312,0.061
13879,312,0.096
13882,312,0.072
13881,312,0.092
23598,312,0.073
23597,312,0.101
23620,312,0.069
23616,312,0.101
23591,312,0.082
23635,312,0.104
13865,312,0.101
13864,312,0.075
13867,312,0.101
13866,312,0.075
13156,312,0.106
13158,312,0.107
23062,312,0.089
23061,312,0.074
23046,312,0.09
23045,312,0.077
23048,312,0.088
23047,312,0.068
23032,312,0.098
23056,312,0.112
23055,312,0.095
23031,312,0.097
23030,312,0.093
23033,312,0.142
23064,312,0.115
23063,312,0.134
23050,312,0.109
23049,312,0.136
23052,312,0.127
23051,312,0.132
13421,312,0.064
13486,312,0.088
13422,312,0.059
13487,312,0.089
13423,312,0.069
13488,312,0.087
13884,312,0.119
13886,312,0.119
13888,312,0.12
13424,312,0.068
23651,312,0.091
13425,312,0.065
23652,312,0.091
13426,312,0.077
23653,312,0.097
13883,312,0.076
13885,312,0.076
13887,312,0.077
23348,312,0.059
23327,312,0.048
23349,312,0.059
23328,312,0.048
23350,312,0.058
23329,312,0.047
23378,312,0.059
23357,312,0.048
23379,312,0.059
23358,312,0.048
23380,312,0.059
23359,312,0.047
13959,312,0.066
23324,312,0.048
13968,312,0.066
23325,312,0.048
13969,312,0.066
23326,312,0.047
13491,312,0.066
23354,312,0.048
13492,312,0.067
23355,312,0.048
13493,312,0.066
23356,312,0.047
13893,312,0.074
13428,312,0.122
13430,312,0.122
13432,312,0.122
13892,312,0.118
13895,312,0.118
13897,312,0.124
13901,312,0.08
13899,312,0.119
13436,312,0.124
13438,312,0.124
13890,312,0.129
13891,312,0.097
13896,312,0.067
13894,312,0.098
13902,312,0.121
13900,312,0.081
13898,312,0.095
23608,312,0.08
23609,312,0.102
23621,312,0.075
23617,312,0.101
23592,312,0.09
23636,312,0.107
13342,312,0.063
13228,312,0.172
13227,312,0.071
13459,312,0.13
13460,312,0.13
13463,312,0.128
23002,312,0.065
23001,312,0.057
13906,312,0.064
13905,312,0.052
23004,312,0.068
23003,312,0.065
13465,312,0.073
13466,312,0.143
13467,312,0.143
13470,312,0.143
13464,312,0.065
13232,312,0.072
13231,312,0.058
13469,312,0.076
13468,312,0.075
13479,312,0.073
13478,312,0.058
13236,312,0.079
13235,312,0.061
13483,312,0.063
13482,312,0.054
13473,312,0.131
13474,312,0.131
13477,312,0.133
23006,312,0.064
23005,312,0.051
13908,312,0.069
13907,312,0.053
23008,312,0.056
23007,312,0.047
13481,312,0.143
13484,312,0.143
23607,312,0.076
13916,312,0.098
13909,312,0.069
13912,312,0.085
13915,312,0.069
23606,312,0.086
23630,312,0.092
23627,312,0.074
23589,312,0.08
23585,312,0.078
23000,312,0.073
23111,312,0.071
23112,312,0.076
13647,312,0.074
13648,312,0.071
13649,312,0.077
23131,312,0.129
23132,312,0.138
23133,312,0.116
23083,312,0.131
23081,312,0.14
23082,312,0.118
23554,312,0.104
23536,312,0.101
23516,312,0.105
13943,312,0.107
13946,312,0.103
13598,312,0.123
13863,312,0.095
13650,312,0.13
13889,312,0.093
13862,312,0.111
13903,312,0.098
13500,312,0.126
13519,312,0.096
13501,312,0.135
13520,312,0.095
13502,312,0.113
13523,312,0.099
13919,312,0.123
13922,312,0.123
13928,312,0.142
13925,312,0.123
13926,312,0.093
13918,312,0.079
13917,312,0.067
13921,312,0.085
13920,312,0.065
13927,312,0.156
13924,312,0.073
13923,312,0.068
23600,312,0.086
23601,312,0.074
23628,312,0.091
23624,312,0.072
23587,312,0.08
23583,312,0.076
23284,312,0.166
23285,312,0.162
23286,312,0.138
23247,312,0.096
23248,312,0.095
23249,312,0.084
23287,312,0.166
23288,312,0.165
23289,312,0.135
23250,312,0.094
23251,312,0.094
23252,312,0.082
23290,312,0.144
23291,312,0.144
23292,312,0.132
23253,312,0.086
23254,312,0.099
23255,312,0.098
13451,312,0.089
13452,312,0.095
13453,312,0.082
13930,312,0.081
13929,312,0.069
13932,312,0.088
13933,312,0.131
13931,312,0.066
13935,312,0.074
13934,312,0.073
13454,312,0.091
13455,312,0.097
13456,312,0.085
23610,312,0.087
23611,312,0.075
23629,312,0.094
23625,312,0.073
23588,312,0.08
23584,312,0.077
13319,312,0.22
13320,312,0.23
13318,312,0.287
13322,312,0.559
13321,312,0.396
13324,312,0.564
13323,312,0.426
13326,312,14.283
13327,312,14.588
13325,312,9.755
13329,312,0.221
13328,312,0.26
13330,312,0.056
13332,312,0.089
13331,312,0.06
13334,312,0.924
13333,312,0.168
13335,312,0.007
13338,312,0.043
13337,312,0.048
13340,312,0.148
13339,312,0.17
23640,312,0
13341,312,0.07
7003,312,0.05
7002,312,0.103
7931,312,0.103
11736,312,0.251
11087,312,0.251
11086,312,0.191
11084,312,0.059
11735,312,0.097
11082,312,0.043
11081,312,0.074
11734,312,0.074
11605,312,0.097
11609,312,0.116
11080,312,0.075
14638,312,0.002
14631,312,0.47
43205,312,1.425
43260,312,2.6
43078,312,0.8
14021,312,0
14644,312,0
14035,312,1.001
14033,312,1
43528,312,0.198
14062,312,0.211
14531,312,0.009
14054,312,0.067
14016,312,0.017
14083,312,0.089
14063,312,1.818
14461,312,0
14538,312,0.73
14090,312,0.008
14036,312,0.143
14060,312,0
14030,312,0
14061,312,0
14026,312,0
14042,312,0.044
14636,312,0
14072,312,0.004
14070,312,0.005
14071,312,0.005
14065,312,0
14076,312,0
14068,312,0
14059,312,0
14022,312,0
14041,312,0.192
14043,312,0.149
14080,312,1.818
14654,312,2.5
14038,312,0.01
14064,312,0.018
14409,312,0.003
14315,312,1.818
14309,312,1.818
14460,312,0.006
14599,312,0.006
14462,312,0
14067,312,2.62
14066,312,0.049
14044,312,0.014
14055,312,0.769
14047,312,0.769
14045,312,0.012
14635,312,0.012
14605,312,0.007
14075,312,0
14031,312,0
14058,312,1.163
14073,312,0
14074,312,0
18017,312,0.115
18010,312,0.154
18011,312,0.116
18009,312,0.083
18016,312,0.082
18014,312,0.09
18015,312,0.086
18012,312,0.079
18013,312,0.092
17148,312,0.151
17149,312,0.14
9046,312,0.133
9048,312,0.12
9042,312,0.165
35015,312,0.222
9043,312,0.114
7005,312,0.04
9052,312,0.053
9352,312,0.053
9163,312,0.16
9055,312,0.039
9054,312,0.033
9050,312,0.057
7006,312,0.1
7007,312,0.053
7008,312,0.052
42129,312,0.08
42161,312,0.03
7960,312,0.039
7959,312,0.064
7952,312,0.06
7971,312,0.035
7010,312,0.08
7936,312,0.082
7937,312,0.093
7011,312,0.072
11613,312,0.13
9056,312,0.07
9057,312,0.08
7922,312,0.08
7923,312,0.05
7924,312,0.063
7013,312,0.104
7910,312,0.081
7014,312,0.24
